mapping_id,source_benchmark,target_benchmark,source_scenario_id,source_scenario,source_leaderboard_id,target_scenario_id,target_scenario,target_leaderboard_id,overlapping_players,correlation,source_cutoff,source_percentile,global_percentile_target_score,paired_window_target_score,paired_monotonic_target_score,linear_regression_target_score,trimmed_regression_target_score,log_regression_target_score,confidence
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-2-large,voxTargetSwitch 2 Large,84880,voxtargetswitch-2-large,voxTargetSwitch 2 Large,84880,49629,1,117,77.80128553869713,117,117,116.98666666666666,117,117,117.00000000000003,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,voxtargetswitch-2-large,voxTargetSwitch 2 Large,84880,voxtargetswitch-2-large,voxTargetSwitch 2 Large,84880,49629,1,123,87.79342723004694,123.05,123.1,123.4875,123,123,122.99999999999994,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,650,0.05159258152985581,36,96,98.5,55.085988434893316,54.86354889140274,46.170581692099105,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,950,0.10861596111548594,54,96,98.5,63.773877330387194,63.54051918625372,58.85604428263096,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,1250,0.5023488201591224,68,96,98.5,72.46176622588108,72.2174894811047,70.15072463280815,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,1500,2.3474624596084395,81,96,98.5,79.70167363879264,79.44829806014718,78.82841144907675,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,1750,7.231107611263475,92,96,98.5,86.9415810517042,86.67910663918968,86.99759722253441,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,2000,15.68957558313194,101,99,98.5,94.18148846461577,93.90991521823216,94.7553004116358,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,2300,30.914817932495183,110,105,103.77777777777777,102.86937736010965,102.58688551308315,103.61691835951808,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,pokeball-frenzy-auto-te-wide,Pokeball Frenzy Auto TE Wide,783,ww5t-voltaic-slightly-larger,ww5t Voltaic Slightly Larger,185378,2840,0.7976367133566917,2700,58.44624867624297,123,116,114,114.45322922076815,114.15617923955112,114.8088433875063,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,36,0.06507000272874205,64,100,105,66.57809488438744,66.99527265574187,59.12286029596489,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,50,0.37152872525765623,71,100,105,79.2444999961438,79.62405975429655,75.10057313574814,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,54,0.6339077685187129,76,100,105,82.86347288521705,83.23228463959789,79.42949596017415,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,58,1.19434940492433,81,100,105,86.4824457742903,86.84050952489923,83.67203983219675,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,70,6.7987657689805,98,103,105,97.33936444151003,97.66518418080325,95.95132163775055,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,82,24.567074578619255,113,110,110,108.19628310872977,108.48985883670727,107.66846806939945,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,92,49.18872399823681,125,119,119,117.24371533141289,117.51042104996061,117.0789045289121,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,1w3ts-reload-larger,1w3ts reload Larger,128795,aimerz-static-switching-6-bot-slightly-larger,aimerz+ Static Switching 6 Bot Slightly Larger,185407,2566,0.8286569193268006,102,73.41155727209755,133,129,129,126.291147554096,126.53098326321395,126.21476514261553,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,65,0.7020249157975895,65.1,75,82,65,65,64.99999999999999,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,78,3.832731404455626,78.04,79.5,82,78,78,78,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,90,11.534715740778315,90.05,90.3,90.36363636363636,90,90,90,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,100,22.474942174248266,100.05,100.05,100,100,100,100.00000000000004,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,110,38.60122550014203,110,110,110,110,110,110.00000000000004,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,120,57.19474090005276,120.05,120.05,119.94558139534884,120,120,119.99999999999997,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,130,76.05810980805909,130.05,130,130.1648745519713,130,130,129.99999999999997,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,beants-larger,beanTS Larger,129353,beants-larger,beanTS Larger,129353,49286,1,142,90.07831838656007,142,142.14,142.14,142,142,142.00000000000003,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,65,1.9650753542099089,73,84,85,64.87755971577033,63.983812460167655,66.53120757048252,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,74,6.978160815810848,82,85,85,74.76835027291202,73.98393934501588,75.91136611379717,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,81,14.854255031134375,90,85,85,82.46118737291111,81.76181581100896,83.2206940501296,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,88,26.825196281924015,97,91,90.11764705882354,90.15402447291021,89.53969227700202,90.54084485470227,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,95,43.51592816532804,106,95,95.34426229508196,97.8468615729093,97.31756874299509,97.8709698908716,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,101,59.301958307012,114,106,104.51162790697673,104.4407219443371,103.98431999956057,104.1613211218828,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,106,73.23797491201155,118,110,109.41463414634147,109.93560558719359,109.53994604669847,109.4081825145408,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,1w6ts-reload-v2-20-bigger,1w6ts reload v2 20% bigger,21620,2500,0.7890622223458252,111,83.94098005595163,124,116,116,115.43048923005009,115.09557209383638,114.6592792844042,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,65,1.9650753542099089,74.09,93,98.2,80.27938956794979,80.18193058853386,80.59172037050206,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,74,6.978160815810848,85,97,98.2,89.52992436261836,89.61811941109187,89.95072662358449,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,81,14.854255031134375,93,99.9,99.12564102564103,96.7247847584717,96.95737738419254,97.10933931897466,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,88,26.825196281924015,100,103,103.6274647887324,103.91964515432502,104.2966353572932,104.17393343607485,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,95,43.51592816532804,108,111,111.42500000000001,111.11450555017835,111.63589333039387,111.15309694577715,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,101,59.301958307012,116,118.35,117.85,117.28152874662406,117.92668587876587,117.0727516659858,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,106,73.23797491201155,124.2,123,122,122.42071474366216,123.1690130024092,121.96476507956517,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,floatts-angelic-easy-larger,FloatTS Angelic Easy Larger,135509,staticswitchingvox,StaticSwitchingVox,15659,3819,0.8204936374290691,111,83.94098005595163,131,128.7,128.58999999999997,127.55990074070024,128.41134012605255,126.82163727265961,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,65,0.26903308705428847,65.1,82.8,90.15,65,65,64.99999999999999,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,78,1.4917282364278832,78.04,84,90.15,78,78,78,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,90,5.436877610022487,90.05,91.2,90.56470588235295,90,90,90,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,100,12.20085126887247,100.05,100.3,100.04745762711865,100,100,100.00000000000004,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,110,23.49421779633794,110.05,110.39,109.69155844155844,110,110,110.00000000000004,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,120,41.18213941535496,120,120,120.10508130081301,120,120,119.99999999999997,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,130,60.26140379055573,130.05,130.25,130.03674242424245,130,130,129.99999999999997,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,waldots-novice,waldoTS Novice,113019,49808,1,140,76.38130420815934,140.05,140.39,140.21880341880342,140,140,139.99999999999994,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,350,0.1007737988123088,398,864,916,444.10302949147126,449.5567428010876,489.4370725944172,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,400,0.2717293503689041,554,864,916,538.8479290015781,543.3451665359185,572.1318252132382,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,450,0.9807450062983624,650,864,916,633.5928285116848,637.1335902707492,656.5975805832453,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,500,3.1437826165197045,764,864,916,728.3377280217917,730.9220140055801,742.6685586640776,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,550,8.189670685621738,856,876,916,823.0826275318987,824.710437740411,830.2097693961077,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,600,18.8914882130646,970,916,940.8947368421053,917.8275270420054,918.4988614752417,919.1089727768856,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,640,31.189490732409574,1056,1008,1005.8518518518518,993.6234466500907,993.5296004631064,991.1418219325511,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,devts-goated-nr-static-5bot,devTS Goated NR Static 5Bot,125002,eth-pasu-micro-easier,eth Pasu Micro Easier,185394,2331,0.7844395530700534,680,46.44592405974446,1150,1056,1068.9411764705883,1069.4193662581763,1068.560339450971,1063.9405321080249,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,65,0.26903308705428847,68,94,100,68.90918113218477,68.13987510084195,68.36090018056578,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,78,1.4917282364278832,85,94,100,79.26820212611563,78.59218865556795,79.37399694572555,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,90,5.436877610022487,94,96,100,88.83037535128257,88.24047809069967,89.24705562416219,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,100,12.20085126887247,103,100,100,96.79885303892169,96.28071928664276,97.2929649786463,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,110,23.49421779633794,112,102.5,103.85840707964601,104.76733072656081,104.32096048258585,105.19450270409779,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,120,41.18213941535496,122,112,111.84,112.73580841419994,112.36120167852893,112.96708329845958,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,130,60.26140379055573,131,120,119.07246376811594,120.70428610183906,120.40144287447202,120.6233307474905,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,waldots-novice,waldoTS Novice,113019,1w2ts-reload-smallflicks-larger,1w2ts reload smallflicks larger,185518,2861,0.8272830873434781,140,76.38130420815934,137,130.5,129.7213114754099,128.67276378947818,128.4416840704151,128.17375947443168,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,3200,2.4102552689560013,4918.4,5474.4,5760,4543.791707824687,4513.523219821556,4438.165142952237,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,3700,5.207753766719338,5339.2,5492,5760,4993.542205472479,4969.0973432411265,4941.123783022239,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,4200,10.711503794538535,5732.8,5616.8,5760,5443.292703120271,5424.671466660697,5426.6209704724415,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,4600,18.15814657378764,6084,5894.4,5817.268824531517,5803.093101238504,5789.130765396352,5804.21166069098,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,5000,28.940867513853963,6502.4,6148,6146.4,6162.893499356737,6153.590064132008,6173.33100901014,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,5400,43.026283577771345,6931.2,6354.4,6394.388692579506,6522.69389747497,6518.049362867663,6534.8263408129005,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,5800,59.148064896623865,7398.4,6585.6,6739.60404040404,6882.494295593204,6882.5086616033195,6889.404059723063,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,domiswitch-easier,domiSwitch Easier,185428,2165,0.8565065823667349,6300,75.18972692675761,7902.4,7544,7535.8117647058825,7332.244793240995,7338.082785022889,7323.799294119877,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,7,3.4439574201628056,48.04,53.05,56.05,44.572775590474976,44.62302019293117,41.42006457961297,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,11,8.045442347258252,53.05,53.05,56.05,48.9114392695286,48.96202998604488,48.64841843637751,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,15,15.167725199033901,56.55,56.55,56.05,53.25010294858221,53.301039779158586,54.3257432780116,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,18,22.98774487879059,60.06,60.06,57.55,56.504100707872425,56.55529712399387,57.96755026511849,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,21,33.37507827175955,63.06,62.06,60.555,59.75809846716264,59.80955446882915,61.23647467397099,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,24,46.38160837284194,66.76,63.96,63.96,63.012096226452854,63.06381181366443,64.21678174048769,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,26,55.99069684229359,69.36,64.06,65.06,65.18142806597967,65.23331671022129,66.07235466248638,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,tamtargetswitch-smooth-easy,tamTargetSwitch Smooth Easy,42505,kints-voltaic-easy-85,kinTS Voltaic Easy 85%,185408,2259,0.7950879653892764,28,66.37266302889347,72.97,69.06,69.06,67.35075990550648,67.40282160677813,67.83811478508508,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,3200,2.4102552689560013,36.8,43.3,47,32.49956870605681,31.791517126678478,32.886349842304405,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,3700,5.207753766719338,41,44,47,38.01187548544238,37.478139139503874,38.20760317960735,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,4200,10.711503794538535,46.2,45.1,47,43.52418226482795,43.16476115232928,43.55273046360082,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,4600,18.15814657378764,50.6,47.8,47.720588235294116,47.9340276883364,47.714058762589595,47.84414042073044,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,5000,28.940867513853963,55,51.7,51.93476821192053,52.34387311184486,52.26335637284991,52.147907813980375,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,5400,43.026283577771345,61.2,55.7,55.04,56.75371853535331,56.81265398311023,56.46307329144812,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,5800,59.148064896623865,67.8,57.3,59.17878787878787,61.163563958861765,61.36195159337055,60.78881787300355,high
viscose-easier-s1-to-s2,Viscose Easier,Viscose Benchmark S2 Easier,domiswitch-easy-slower,domiSwitch Easy Slower,128818,b180t-voltaic-easy-slower,B180T Voltaic Easy Slower,185571,2110,0.7890091881326057,6300,75.18972692675761,75,68,68.30263157894736,66.67587073824733,67.04857360619594,66.20980650829746,high
